mr,ref
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[X-near]",X-name coffee shop has Chinese food and is family friendly. It is located in the riverside area near X-near with a high price range.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[X-near]","X-name is a coffee shop in Riverside located near the X-near, where they serve Chinese food, it's average price for a meal is more than 30 euros and it's a children friendly facility."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[X-near]",X-name coffee shop has Chinese food and is kids friendly. It is located in the riverside area near X-near with a high price range.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[X-near]","If you're in the riverside area with your children and are looking for a coffee shop that serves Chinese food, X-name is a good option, though you can expect to spend more than £30. It is located near X-near."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[X-near]","Situated in the riverside area, near X-near, you'll find a child-friendly coffee shop with Chinese food on the menu called X-name. The prices tend to be more than £30."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[X-near]",The is a restaurant that had a price for over 30 euros per meal. It's called X-name and it's children friendly. Its located in Riverside near the X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[more than £30], area[riverside], familyFriendly[yes], near[X-near]",There is a coffee shop X-name located near X-near. They offer Chinese food in the price range of more than £30. They are children friendly and located riverside.
"name[X-name], eatType[coffee shop], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[X-near]",X-name is a kid friendly coffee shop located along the riverside near X-near. It serves English food for £20 - £25.
"name[X-name], eatType[coffee shop], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[X-near]",A kid friendly English coffee shop located in riverside near X-near that is moderately priced is called X-name.
"name[X-name], eatType[coffee shop], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[X-near]",X-name is a kids friendly coffee shop that serves English food for £20 - £25. It is along the riverside near X-near.
"name[X-name], eatType[coffee shop], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[X-near]",X-name is a kid friendly English coffee shop located in riverside near X-near that is moderately priced.
"name[X-name], eatType[coffee shop], food[English], priceRange[£20-25], area[riverside], familyFriendly[yes], near[X-near]",Serving English food on the riverside in X-name. A kid friendly coffee shop in the price range £20 - £25. X-name is located near X-near.
"name[X-name], eatType[coffee shop], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[X-near]","There is a cheap  family friendly coffee shop on riverside called X-name, They serve English food, and are located near X-near."
"name[X-name], eatType[coffee shop], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[X-near]",Come visit riverside and eat some English food at X-name family friendly coffee shop for a cheap price. Found near X-near.
"name[X-name], eatType[coffee shop], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[X-near]","X-name is a cheap coffee shop located in riverside near X-near, they serve English food and our family friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[X-near]",X-name is a family friendly coffee shop  which offer English food for a cheap price. Located in riverside near X-near.
"name[X-name], eatType[coffee shop], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[X-near]",Near the X-near in riverside is a cheap family friendly English coffee shop called X-name.
"name[X-name], eatType[coffee shop], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[X-near]",X-name is in the riverside area near X-near. It is a coffee shop serving cheap English food and is great for families.
"name[X-name], eatType[coffee shop], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop located at riverside near X-near serves English food and a Family friendly place that a  cheap price range of food.
"name[X-name], eatType[coffee shop], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[X-near]",X-name is a family friendly coffee shop. It serves low price range English food. It is located near X-near in the riverside area.
"name[X-name], eatType[coffee shop], food[English], priceRange[cheap], area[riverside], familyFriendly[yes], near[X-near]",X-name is a cheap family friendly English coffee shop in the riverside area near the X-near.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[city centre], familyFriendly[no], near[X-near]","X-name is a coffee shop type restaurant located in the city centre with a high price, with a bad kids friendly atmosphere. It offers English food and is located near X-near."
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[city centre], familyFriendly[no], near[X-near]","X-name is a coffee shop type restaurant located in the city centre with a high price, with a bad kids friendly atmosphere. It offers English food and is located near X-near."
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop located in the city centre near X-near. It serves high-priced English food in a non kid-friendly environment.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[city centre], familyFriendly[no], near[X-near]","X-name is an English coffee shop that is located in the city centre. It is near X-near. It has a high price range, and it is not family-friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[city centre], familyFriendly[no], near[X-near]",X-name is a high-priced coffee shop that serves English cuisine in an adult environment. It is located in the city centre near X-near.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[city centre], familyFriendly[no], near[X-near]","In the city centre, near X-near, there is a coffee shop called X-name. It has high prices, and it is not children friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[X-near]",X-name is children friendly coffee shop that serves English food with a high price range near X-near  around city centre.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[X-near]","X-name is a high price range coffee shop.  It's in the centre of the city, near X-near. It serves English food and is children Friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[X-near]","Near X-near  around city centre there is a coffee shop that is high price range, children friendly, serves English food called X-name."
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[X-near]",In the city centre near X-near there is an English coffee shop called X-name. It is expensive and children friendly.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[X-near]",X-name is a coffee shop serving expensive English food. It is in the city centre near X-near and is children friendly.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[city centre], familyFriendly[yes], near[X-near]",X-name is children friendly and serves English food.  It is near X-near in the city centre. It's a coffee house with a high price range.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[no], near[X-near]","The English coffee shop, 'X-name', is a highly priced place near X-near. The food has more of an adult taste to it."
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[no], near[X-near]","Located on the Riverside, close to X-near, you will find the coffee shop X-name, serving a traditional English menu which is highly priced and not considered child friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[no], near[X-near]","Catering a traditional English menu, X-name coffee shop sits on the riverside, and offers a highly priced alternative to the nearby X-near. X-name is not considered child friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[no], near[X-near]",X-name is an English coffee shop near X-near in the riverside area. It has a high price range and is not child-friendly.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[no], near[X-near]",There is an English coffee shop near X-near in the riverside area called X-name. It has a high price range and is not child-friendly.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[no], near[X-near]",X-name is an English coffee shop located along the river near X-near. The prices are quite high and it is not recommended to bring children.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]",X-name is a children  friendly coffee shop located in the Riverside area near to the X-near. It serves English food and is in the high price range.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]",X-name' is a expensive coffee shop that serves British food that is located near X-near.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]",near X-near There is a coffee shop called X-name in riverside
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop placed at north of city centre close to X-near.  You can go with all your family to this exclusive shop if you love the traditional British food.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]",X-name is a child friendly coffee shop near to X-near in the riverside area. They serve English food. The price range is high
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop near X-near and offers English food and is child friendly.  It is in riverside and is expensive.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop near to X-near which resides in the riverside are. It's child friendly and serves English food. The price range is high
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]","There is an English coffee shop name X-name in the riverside area. It is near X-near, it is expensive, and it is children friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]",There is an expensive child friendly coffee shop in riverside called X-name that offers English food and it's near X-near.
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]",X-name its a restaurant for all family with good food located near X-near
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]","There is a children friendly English coffee shop in the riverside area. It is high price range. It is called X-name, and is located near X-near."
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]",There is a coffee shop near X-near  in riverside called X-name
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]","X-name is a high priced coffee shop, that offers English food and is kid friendly. It is located in the riverside area, near X-near."
"name[X-name], eatType[coffee shop], food[English], priceRange[high], area[riverside], familyFriendly[yes], near[X-near]",X-name' is a coffee shop that serves expensive British food . It is located near X-near.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[X-near]","X-name is a Luton based adults only coffee shop, sited near X-near serving English food in the mid range bracket."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[X-near]",X-name is a low price coffee shop offering traditional English food near X-near in the city center. It's not family-friendly.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[X-near]","If you want some traditional English food and are in the city center near X-near, check out X-name coffee shop for cheap eats - just don't bring your kids."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[X-near]","X-name, a family-friendly coffee shop offers English food at affordable prices. X-name is located in the city centre near X-near."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[X-near]",There is a family-friendly coffee shop called X-name  in the city centre near X-near. It serves English food in low price range.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[city centre], familyFriendly[no], near[X-near]","X-name, located near X-near, Luton, is a coffee shop serving English food at reasonable prices."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[X-near]","X-name, Is a coffee shop and is family-friendly, cheap and reasonable priced is very good for the family , We provide full English food. Located near X-near In the city centre."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[X-near]",X-name is near X-near in the city centre area. It is family-friendly and has a price range of less than £20. It serves English food and is a coffee shop.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[X-near]","X-name, Is a coffee shop and is family-friendly, cheap and reasonable priced is very good for the family , We provide full English food. Located near X-near In the city centre."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[X-near]","X-name is a cheap, family-friendly, coffee shop serving English food. They are near to X-near in the city centre."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[X-near]",X-name is an English coffee shop near X-near in the city centre. It sells things for less than £20 and is family-friendly.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[city centre], familyFriendly[yes], near[X-near]",X-name is a cheap English coffee shop. It is in the city centre near X-near. It is family-friendly.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[X-near]","X-name' is a coffee shop located on the riverside, near 'X-near'. They serve English food and a price range of less than £20, and are not family-friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[X-near]","Nearby the city centre and X-near, X-name is a cheap coffee shop that is not family friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[X-near]","X-name is a low priced, non family coffee shop located next to X-near."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[X-near]",there is a adults only  cheap coffee shop X-name serving English food located in the riverside area near X-near
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[X-near]",A cheap English coffee shop in the riverside area near X-near is called X-name. It isn't family-friendly.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[X-near]",there is a cheap coffee shop X-name serving English food located in the riverside area near X-near  adults only
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[X-near]","Located next to X-near, is a non family low priced coffee shop called X-name."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[X-near]",X-name is a cheap English coffee shop in the riverside area near X-near. It isn't family-friendly.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[no], near[X-near]","The coffee shop 'X-name' is located on the riverside, near 'X-near'. They serve English food and a price range of less than £20, and are not family-friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[X-near]",Near X-near by riverside there is an English coffee shop called X-name. It has prices lower than £20 and is family friendly.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[X-near]","X-name, a low price family friendly breakfast and coffee shop near X-near."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[X-near]",X-name is a family friendly coffee shop with prices less that £20. This English coffee shop is located by riverside near X-near.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[X-near]",X-name is a low-priced family coffee shop located near X-near in City Centre
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[X-near]","Visit X-name, a low priced family friendly breakfast and coffee shop located near X-near."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[X-near]",There is an inexpensive and family friendly coffee shop serving English fare near X-near in riverside called X-name.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[X-near]",X-name coffee shop offers a family friendly environment with a price range of less than £20. We offer English food near X-near in the riverside area.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[X-near]",There is a family friendly coffee shop located near X-near in the city centre called X-name which offers cheap food.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[X-near]",For under £20 you can eat at X-name in riverside.  It's a family friendly coffee shop near X-near that serves English cuisine.
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[X-near]","Come to the riverside area near X-near and enjoy our coffee shop here at X-name. We are family friendly, feature English food and have a price range of less than £20."
"name[X-name], eatType[coffee shop], food[English], priceRange[less than £20], area[riverside], familyFriendly[yes], near[X-near]",X-name is a family friendly coffee shop located near X-near in the city centre which offers cheap food.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[X-near]",X-name is a moderately priced  coffee shop near X-near in the city centre.  It is not the type of place people bring their kids.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[X-near]",A coffee shop which serve English food in the city centre near the X-near is a restaurant called X-name with a moderate price range and not kids friendly place.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[X-near]","There is a coffee shop named X-name in the city centre. It is near X-near, moderately priced and caters to an adult crowd."
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[X-near]","X-name is a non kids friendly coffee shop, that has moderate price ranged English food. It is located near X-near in the city center."
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop which serve English food. The location is near the X-near in the city centre area. The place is a not kids friendly with a moderate price range.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[city centre], familyFriendly[no], near[X-near]","In the city center near X-near, there is a non kids friendly coffee shop named, X-name. The price range is moderate and they have English food."
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[X-near]",There is a moderately priced English food restaurant called X-name that is kid friendly near X-near in the city centre.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[X-near]",X-name is a coffee shop with moderate price featuring English food and is Kid Friendly and is located near X-near in the city centre.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[X-near]","In the city centre, near X-near, there is an English coffee shop named X-name. It is in the moderate price range and it is child-friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[X-near]","X-name is a child-friendly, moderately-priced English coffee shop. It is located in the centre of the city, near X-near."
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[X-near]","Welcome to X-name. We are a coffee shop, our price range is moderate, our food is English we're kid friendly located in the city centre by the X-near. We have a disclaimer by the door, we wrestle and any blood stains we do not cover."
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[city centre], familyFriendly[yes], near[X-near]","Welcome to X-name. We are a coffee shop, our price range is moderate, our food is English we're kid friendly located in the city centre by the X-near. We have a disclaimer by the door, we wrestle and any blood stains we do not cover."
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[X-near]",X-name is a coffee shop located in riverside near X-near.  It offers English food with a moderate price range.  It is not a kid friendly establishment.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[X-near]",X-name coffee shop has moderately priced food and is a kid friendly establishment in the riverside area close to X-near.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[X-near]",X-name is a coffee shop located in riverside near X-near.  It offers English food with a moderate price range.  It is not a kid friendly establishment.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[X-near]",X-name is a coffee Shop providing English Food. It is located in riverside near X-near. Moderate price range and no kids friendly.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[X-near]",X-name is a coffee Shop providing English Food. It is located in riverside near X-near. Moderate price range.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[no], near[X-near]","In the Riverside area near X-near there's a kid friendly, moderately priced coffee shop named X-name."
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[X-near]",X-name is a family friendly mid price range coffee shop located near X-near.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[X-near]",A family coffee shop in the mid price range called X-name can be found by a river near X-near. X-name serves British cuisine.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[X-near]",Come to X-name where they serve moderately priced English food. It is a riverside coffee shop near X-near and is great for children.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[X-near]","X-name, near X-near in riverside, serves English food.  It is moderately priced and kid friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop that serves English style food.  It is moderately priced and kid friendly.  It is located on the riverside near X-near.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[X-near]",X-name is an English coffee shop near riverside near X-near. Its price range is moderate and it's kids-friendly.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[X-near]","coffee shop, X-name, is located on the riverside near X-near.  It serves English style food and is moderately priced.  It is also kid friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[X-near]",There is a coffee shop on the river called X-name located near X-near. It is family friendly and mid price ranged.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[X-near]","Located in the riverside area near X-near, X-name is a coffee shop that serves English food within a moderate price range and is kid friendly."
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[X-near]",X-name is a kid friendly restaurant that serves English food with a moderate price range. They are located near the coffee shop X-near in riverside.
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[X-near]","You can enjoy British cuisine at X-name, a family coffee shop in the mid-price range by a river and near X-near."
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[X-near]","X-name is a kid friendly, moderately priced, coffee shop that serves English food.  It is located near X-near in riverside."
"name[X-name], eatType[coffee shop], food[English], priceRange[moderate], area[riverside], familyFriendly[yes], near[X-near]",Near X-near is a riverside coffee shop serving English food called X-name. The prices are moderate and it is kid friendly.
"name[X-name], eatType[coffee shop], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[X-near]",Located at riverside near X-near there is a coffee shop called X-name that serves English food that has a price range of more than £30 and a children friendly place.
"name[X-name], eatType[coffee shop], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop near X-near. It is on the riverside and is child friendly. The food is English and over £30.
"name[X-name], eatType[coffee shop], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop located at riverside near X-near serves English food has a price range more than £30 and a children friendly place.
"name[X-name], eatType[coffee shop], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[X-near]","X-name is a child-friendly coffee shop situated by the riverside. It is near X-near, and serves English food for a higher-than-average price."
"name[X-name], eatType[coffee shop], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[X-near]","X-name serves slightly expensive English food, and welcomes children. Located near X-near, it is a coffee shop by the riverside."
"name[X-name], eatType[coffee shop], food[English], priceRange[more than £30], area[riverside], familyFriendly[yes], near[X-near]",Near X-near you will find X-name. A coffee shop serving English food over £30. It is child friendly.
"name[X-name], customer rating[1 out of 5], area[riverside], near[X-near]",There is a restaurant near X-near in Riverside named X-name with a customer rating of 1 out of 5.
"name[X-name], customer rating[1 out of 5], area[riverside], near[X-near]","Near X-near, X-name, has a 1 out of 5 rating and is located riverside."
"name[X-name], customer rating[1 out of 5], area[riverside], near[X-near]",near X-near there is the X-name with a high customer rating
"name[X-name], customer rating[1 out of 5], area[riverside], near[X-near]","Near X-near at riverside you can find a place called X-name, they have a customer rating of 1 out of 5."
"name[X-name], customer rating[1 out of 5], area[riverside], near[X-near]",In the riverside area near the X-near is the poorly rated X-name.
"name[X-name], customer rating[1 out of 5], area[riverside], near[X-near]",In the riverside area there is a restaurant called X-name which had a customer rating of 1 out of 5 and it is near X-near.
"name[X-name], customer rating[1 out of 5], area[riverside], near[X-near]",Near X-near in riverside is X-name with a customer rating of only 1 out of 5.
"name[X-name], customer rating[1 out of 5], area[riverside], near[X-near]","Located in the in the riverside area near X-near, X-name is rated 1 out of 5."
"name[X-name], customer rating[1 out of 5], area[riverside], near[X-near]","riverside,X-name, near X-near, scores a 1 out of 5."
"name[X-name], customer rating[1 out of 5], area[riverside], near[X-near]","the X-name is near X-near, it has a customer rating"
"name[X-name], customer rating[1 out of 5], area[riverside], near[X-near]","If looking for a moderately priced 1 out of 5 star restaurant near the riverside, X-name is a good option - located near Café Adriatic."
"name[X-name], customer rating[1 out of 5], area[riverside], near[X-near]","On the riverside near X-near, is X-name with a customer rating of 1 out of 5."
"name[X-name], customer rating[1 out of 5], area[riverside], near[X-near]",Come and visit our new riverside resort called X-name. It is located near X-near.
"name[X-name], customer rating[3 out of 5], area[riverside], near[X-near]",Near X-near on the riverside is X-name with a customer rating of 3 out of 5 stars.
"name[X-name], customer rating[3 out of 5], area[riverside], near[X-near]",The restaurant near X-near in riverside is rated 1 out of 5 and its called X-name.
"name[X-name], customer rating[3 out of 5], area[riverside], near[X-near]",Near X-near located in the riverside area is the X-name. This establishment has a customer rating of 3 out of 5.
"name[X-name], customer rating[3 out of 5], area[riverside], near[X-near]","Located near X-near in the riverside area, X-name has a 3 out of 5 customer rating."
"name[X-name], customer rating[3 out of 5], area[riverside], near[X-near]",On the riverside near X-near is a place called X-name. its customer rating is 3 out of 5.
"name[X-name], customer rating[3 out of 5], area[riverside], near[X-near]",In the riverside are near X-near is a customer rated 3 out of 5 restaurant named X-name.
"name[X-name], customer rating[3 out of 5], area[riverside], near[X-near]",Look in the riverside area near X-near to find X-name with a 3 out of 5 customer rating.
"name[X-name], customer rating[3 out of 5], area[riverside], near[X-near]",Near X-near in Riverside is X-name which is rated 3 out of 5 by customers.
"name[X-name], customer rating[3 out of 5], area[riverside], near[X-near]",A riverside eatery near X-near in The X-name. It has a rating of 3 out of 5
"name[X-name], customer rating[3 out of 5], area[riverside], near[X-near]",Near X-near there is X-name located on the riverside with a customer rating of 3 out of 5.
"name[X-name], customer rating[3 out of 5], area[riverside], near[X-near]","In riverside near X-near, is X-name. It has a customer rating of 3 out of 5."
"name[X-name], customer rating[3 out of 5], area[riverside], near[X-near]","At the riverside, near X-near, is a place called X-name, rated 3 out of 5 by customers."
"name[X-name], customer rating[3 out of 5], area[riverside], near[X-near]",The X-name has a customer rating of 3 out of 5.  It is near X-near by the riverside.
"name[X-name], customer rating[5 out of 5], area[city centre], near[X-near]","A restaurant located in the city center, near X-near, X-name, has a high customer rating."
"name[X-name], customer rating[5 out of 5], area[city centre], near[X-near]","X-name in the city center, near X-near, has a high customer rating."
"name[X-name], customer rating[5 out of 5], area[city centre], near[X-near]",X-name is located near X-near with a customer rating of 5 out of 5.
"name[X-name], customer rating[5 out of 5], area[city centre], near[X-near]","This a restaurant near X-near, customer Rating 5 out of 5, X-name, center of the city."
"name[X-name], customer rating[5 out of 5], area[city centre], near[X-near]","Located near X-near, X-name has a customer rating of 5 out of 5."
"name[X-name], customer rating[5 out of 5], area[city centre], near[X-near]","Customer Rating 5 out of 5 close to X-near, X-name, city centre."
"name[X-name], customer rating[5 out of 5], area[riverside], near[X-near]",Located near X-near. X-name is top rated in riverside
"name[X-name], customer rating[5 out of 5], area[riverside], near[X-near]",Near X-near in the riverside area is X-name which has a 5 out of 5 customer rating.
"name[X-name], customer rating[5 out of 5], area[riverside], near[X-near]",5 out of 5 customer rating X-name can be found at riverside near X-near.
"name[X-name], customer rating[5 out of 5], area[riverside], near[X-near]",Located near X-near in the Riverside Area is X-name with a 5 out of 5 rating.
"name[X-name], customer rating[5 out of 5], area[riverside], near[X-near]","Near X-near by the riverside, X-name has a 5 out of 5 rating."
"name[X-name], customer rating[5 out of 5], area[riverside], near[X-near]","Located near X-near on the riverside is X-name, which holds a 5 out of 5 star rating."
"name[X-name], customer rating[5 out of 5], area[riverside], near[X-near]","In Riverside, X-name, near X-near has a customer rating of 5 out of 5."
"name[X-name], customer rating[5 out of 5], area[riverside], near[X-near]",In the riverside area near X-near; there is a place called X-name. It has a 5 out of 5 customer rating.
